inquiry_id,ind_det_credit_debts_balance,ind_det_debts_interestRate,ind_det_debts_currentBalancet,ind_det_debts_monthlyPayment,ind_det_debts_originalAmount,ind_det_expenses_monthlyAmount,ind_det_incomes_tyoe,ind_det_incomes_amount,tax_account_connected,has_no_incomes,has_no_expenses,has_no_debts,has_no_credit_debts,years_in_industry,years_as_management,ever_filed_bankruptcy,ongoing_lawsuits,credit_check_consent,citizenship_status
abb57960-452b-4d02-80ae-0b3179a51f48,[157522],"[3.2326942020504528, 9.174681491457733, 5.849019345799228, 7.606348602959409, 3.9921520495842477]","[2547553, 181096, 494940, 458699, 4064776]","[8846, 3773, 3750, 2730, 15397]","[5000000, 200000, 500000, 500000, 5000000]","[10305, 12565, 26953, 28024, 17739]",['investment'],[4473540],0,0,0,0,0,24,17,0,0,1,other
ae567781-aed4-4f2f-b012-5d4028dd8a89,[653428],"[6.197359285525849, 7.592928898396369, 9.231357864088805, 19.239671409083154]","[716003, 5240863, 268010, 1135662]","[11933, 21837, 7445, 94639]","[907740, 5759674, 343189, 4479422]","[97195, 143370, 165328, 45975]",['salary'],[23913991],0,0,0,0,0,8,25,0,0,1,permanentResident
23be1fdd-8e81-4e83-9299-7ceb86da54ed,"[698380, 759904, 179139]","[4.390423754423681, 4.686041969837854]","[4546030, 1527828]","[27060, 11574]","[11341942, 5659983]","[45025, 115180, 226926, 38067, 173730]","['salary', 'bonus', 'investment']","[17796397, 1488002, 6725797]",0,0,0,0,0,29,27,0,1,1,citizen
f6d4ac43-7185-4f75-9647-0ad3c697ac49,"[546593, 181740]","[9.003440486232103, 9.812120603777242]","[1203488, 894789]","[20058, 24855]","[3943779, 2021049]","[132057, 103936, 190754, 128263]","['salary', 'investment', 'bonus']","[19632566, 4374590, 1688358]",0,0,0,0,0,24,14,0,1,1,permanentResident
e56aaf38-fa92-4488-83ce-f74e35f9e2b7,"[353497, 567051, 643151]","[7.9916970350644885, 5.875631418673634, 6.394238628514814, 3.1775975218118426, 6.919268578812158]","[2327866, 2535162, 3922923, 2463752, 100518]","[38798, 30181, 12573, 7333, 493]","[2771151, 3737709, 5794117, 5079071, 500000]","[27837, 96877, 37673, 15483, 13452, 90997]","['bonus', 'investment', 'investment']","[907850, 4655922, 4092389]",0,0,0,0,0,3,24,0,0,1,other
889f64ee-3b9f-4782-ab55-ea3033231809,"[119721, 141332]","[3.690787130409583, 4.745887853966531, 19.75777237144335, 5.906490221931547]","[4060235, 736061, 596722, 441057]","[13534, 8763, 8288, 6126]","[15498651, 1063562, 1633844, 2217166]","[14623, 50255, 77727, 28979, 26106]",['freelance'],[7704975],0,0,0,0,0,20,17,0,1,1,other
c8f59362-c6de-4ff1-9257-d2e205243ff1,[297079],"[16.337603281947267, 3.535524132272008, 6.540406062243969]","[646039, 2195081, 4512257]","[8973, 6308, 14462]","[1456214, 5000000, 5000000]","[26476, 14798]",['freelance'],[5418332],0,0,0,0,0,24,21,1,0,1,other
48112141-3113-4c89-b916-ad9137f202ba,[490706],"[4.550494248152708, 10.4938724500117, 6.418386377366077, 10.834699085134549]","[7424419, 3807553, 4902703, 144354]","[51558, 105765, 58366, 2406]","[11484317, 4442885, 7899992, 1733513]","[435898, 88328, 305644, 206300, 229895, 399903]","['freelance', 'salary', 'salary']","[9855757, 23376654, 18068491]",0,0,0,0,0,5,14,0,0,1,permanentResident
52f498ad-3bf4-4218-8174-f1bdfda381c0,"[808767, 588205, 847469, 780829]","[5.125748549157146, 6.69887231727736, 3.187186565974996, 4.8142472771033775]","[1327286, 1044048, 11279490, 925280]","[15801, 4579, 31332, 5931]","[1706688, 9399323, 27405848, 2944557]","[239048, 34735, 193263, 30759, 20906, 123873]","['investment', 'salary', 'salary']","[5448145, 16274732, 6823276]",0,0,0,0,0,26,11,0,0,1,citizen
3a60b8b4-5c32-4ba8-b8d0-dd85b8c75346,"[2239425, 2125835, 2413165, 1265203]","[11.464547115712339, 9.71943516628146]","[497782, 4642702]","[13827, 64482]","[1049241, 7433518]","[26932, 69776, 57292, 112508]","['salary', 'bonus', 'salary']","[24479554, 619527, 12112209]",0,0,0,0,0,22,23,1,1,1,permanentResident
94b915dc-5960-4310-b97d-edab942f7551,"[311209, 292074, 286238]","[10.395588161422019, 5.121416818594119, 16.303681302661488, 6.573010125879612, 14.494930918642382]","[149381, 926474, 205895, 101718, 128254]","[6224, 12868, 3432, 283, 3563]","[433119, 2119055, 338884, 5780670, 1970276]","[115644, 49451, 32357, 105016, 166438, 50646]","['salary', 'bonus']","[15808431, 1738454]",0,0,0,0,0,27,8,0,1,1,other
e6b6436c-e6e3-42f1-95ac-88479d33ca94,"[355933, 989344, 541919]","[3.8776886263720933, 5.395579407236353, 8.258120032291568]","[1760768, 7960422, 280274]","[5434, 24569, 4671]","[25348485, 12008426, 317835]","[81721, 68862, 89298]","['investment', 'investment']","[5913451, 9684429]",0,0,0,0,0,25,8,0,0,1,other
30108baa-7748-47ba-9daa-f5c13f211394,"[125520, 135493, 126424, 132934]",[6.578525250810348],[734972],[8750],[1567858],"[70226, 56803, 23404]",['investment'],[7126263],0,0,0,0,0,28,27,0,0,1,other
1b508042-5f95-4970-a73a-d8fc847d8274,"[162237, 356183, 657695]",[6.256934201088648],[812575],[3762],[11041710],"[173130, 169533, 81678, 71176]","['bonus', 'bonus', 'salary']","[3942556, 1480405, 22179703]",0,0,0,0,0,15,14,0,0,1,other
08e21b62-0aea-4a63-bfda-daf8a1c4ee15,"[454869, 903773, 883422]","[11.098105650989787, 4.662127207124197, 13.296353437837627, 9.51265749799382]","[2693054, 11961912, 1944129, 1537184]","[37404, 39873, 27002, 18300]","[9797747, 14457703, 2036188, 1583216]","[60329, 93978, 93724]","['salary', 'freelance']","[13994770, 9188161]",0,0,0,0,0,11,2,0,1,1,citizen
f09f0257-0801-4e0c-a4ad-ec194dba7284,"[261989, 281964]","[14.742348837778673, 19.02180719096298, 3.0092629970915983]","[249597, 1233775, 5267802]","[5200, 14688, 27436]","[275285, 4905768, 6998500]","[42721, 20157, 43194, 52470, 41956, 19382]","['investment', 'bonus']","[4354945, 3175129]",0,0,0,0,0,30,26,0,0,1,permanentResident
dbc1edca-ba66-49cf-856c-f7fb22098e4d,"[324526, 135185, 195328, 463902]","[7.050151810352868, 7.966710961715239, 3.01418862402957, 3.3044132579016225, 3.4233376174816597]","[6867874, 1232901, 14864505, 2432454, 2827117]","[95387, 17124, 56305, 10669, 9061]","[9328730, 4144074, 48539008, 5306998, 5000000]","[107457, 171767, 103463, 103235, 114232]","['salary', 'salary']","[15388027, 14395275]",0,0,0,0,0,12,28,1,0,1,permanentResident
b1f1e776-1c67-4869-adcf-250a2ae4b18e,"[156425, 133549, 231389]","[5.196773065022053, 4.589281424399482, 10.1284340290226, 7.222709506127219, 10.33936225918044]","[6348696, 15970489, 591035, 216685, 2027019]","[88176, 95062, 9851, 1290, 42230]","[17789369, 16006661, 1181370, 789879, 3525605]","[103176, 103845, 164486]",['salary'],[19701645],0,0,0,0,0,4,19,0,0,1,citizen
d5d4be3d-2165-44d7-a0ff-6fa48027422d,"[105665, 154243, 209245, 226488]","[7.427474977485838, 18.22359564058251, 4.423090249067776, 3.1128580769752907, 16.494148496093942]","[315118, 143602, 1191209, 1705656, 118768]","[5252, 1994, 5839, 10934, 4949]","[1780718, 806986, 9615371, 5000000, 200000]","[30593, 13257, 28508, 16745]",['investment'],[5983086],0,0,0,0,0,4,20,0,0,1,other
6bd205e6-111b-4616-970a-5da71e2276b4,"[100000, 100000, 100000]",[5.964844831196433],[2288231],[7627],[5699940],"[21927, 18264]",['investment'],[3235615],0,0,0,0,0,16,29,0,0,1,permanentResident
5c6e76b3-f314-4c74-88b0-e1e8c5ccbbeb,[570817],"[4.3733669553071515, 15.849250882990674, 5.363225329564873, 4.63532211135127]","[10566204, 1537601, 3378103, 3559786]","[33866, 64067, 28151, 49441]","[20951412, 2698893, 6086588, 4484765]","[59357, 54430, 118040, 55589]","['salary', 'bonus']","[8279531, 4819444]",0,0,0,0,0,29,29,0,0,1,other
7737db1a-aeb8-42cc-95f9-c77b81a8d7ee,[623811],[4.81037850921022],[3636783],[37883],[4313086],"[70271, 66657, 11487]","['salary', 'salary']","[13851639, 5167549]",0,0,0,0,0,8,19,0,0,1,permanentResident
c1ec5fbe-763c-443f-a055-54bf75ead644,"[469865, 280159]",[4.836741558924395],[1454917],[6736],[4150286],"[42207, 50700, 44658, 55686]","['bonus', 'freelance']","[1301426, 5972968]",0,0,0,0,0,23,1,0,1,1,permanentResident
56a0567c-7a43-477c-bb9b-259191b826bf,"[241687, 242788, 198528, 196827]","[10.67233586321111, 15.913862142702968, 4.534196501336979]","[2107136, 1839895, 12104803]","[35119, 51108, 34784]","[3888265, 1965228, 23495720]","[74583, 22671]","['freelance', 'freelance']","[9020820, 2887887]",0,0,0,0,0,17,19,0,0,1,permanentResident
3e10fa66-3bb8-4434-ae92-1a6264e5ee80,[683445],"[4.835942059563906, 6.068310450816554, 8.280585438557434, 4.9899030252729215]","[7411242, 4129716, 2594396, 11046823]","[123521, 26473, 72067, 102285]","[9349060, 13067599, 3027981, 15797996]","[177215, 104866]","['investment', 'salary']","[8905310, 13678768]",0,0,0,0,0,30,15,0,0,1,permanentResident
f515b122-564b-4fa4-90d0-998a7c2e7e85,"[711542, 607935, 956668, 1112267]",[6.025779210092111],[1771776],[10546],[6602986],"[90135, 14842]","['salary', 'investment']","[24878568, 8940223]",0,0,0,0,0,3,14,0,1,1,other
2f715cb5-72ea-429e-8faf-38c0dae3cc25,"[414023, 130078]","[10.946015123887758, 5.300399282231593, 14.584919763606418]","[2412531, 146865, 684078]","[28721, 1113, 8144]","[8056486, 1563924, 2977972]","[105468, 119291]","['freelance', 'freelance', 'investment']","[11758814, 6731458, 3750812]",0,0,0,0,0,8,10,0,1,1,permanentResident
337acb1b-f291-4936-9777-4b2e9a533908,"[1363453, 265697, 1193432]",[8.011842548722667],[2805343],[33397],[3610670],"[58708, 93525, 120652]","['bonus', 'salary']","[2650619, 15837669]",0,0,0,0,0,13,17,0,0,1,citizen
83e9b26d-0460-4e2a-a009-d66ec6f4955c,"[1435700, 367250, 483863]","[7.62685742179757, 5.379138208372626]","[626323, 1181831]","[4015, 16414]","[7051413, 7710268]","[232637, 147722]","['salary', 'freelance', 'freelance']","[18282884, 2451150, 11388969]",0,0,0,0,0,24,24,0,0,1,citizen
e8aed256-2524-478e-8387-f641371a2115,"[184407, 130464]","[10.883068126606657, 8.931299375415623]","[2243494, 158088]","[26708, 13174]","[2902680, 203834]","[87323, 19834]","['bonus', 'salary']","[424815, 9123306]",0,0,0,0,0,23,8,0,0,1,permanentResident
b400b22c-8c2b-4bca-86ea-96460ff35f78,"[179451, 176532, 183426]","[11.934343867204216, 8.060471245278592, 4.4923758939837075]","[1017658, 1689866, 1086869]","[12115, 23470, 12939]","[2003526, 9791021, 1197046]","[27640, 29241, 26205, 25536]",['investment'],[4133129],0,0,0,0,0,17,7,0,0,1,citizen
183141e2-e3d9-4ace-a877-1b677e5d88fa,[1244524],"[6.43763239992969, 4.927735009201629, 3.018349054676647, 4.723115194801359, 6.66887603355525]","[18127275, 8221142, 5141999, 807520, 1048509]","[62942, 137019, 26781, 5608, 4599]","[18303852, 13852546, 16840316, 5323672, 1522534]","[184509, 97615, 160356, 130703, 131546, 54280]","['investment', 'freelance', 'bonus']","[8675357, 6275504, 3784209]",0,0,0,0,0,8,2,1,0,1,permanentResident
3333730e-2fa1-43a5-b95f-c32f7880338f,"[100067, 129984, 118399]","[4.336758767509451, 4.312109550042448, 8.25474532930333]","[665444, 1113983, 744987]","[2054, 3570, 12416]","[13118949, 5000000, 1000000]","[22460, 21425]","['bonus', 'salary']","[1025077, 5838570]",0,0,0,0,0,25,15,1,0,1,other
9217ac6b-0990-4d3a-bf65-32d9a61c8f80,[455764],[9.677765298011828],[2757768],[57454],[6216993],"[21870, 10770, 16727]","['freelance', 'bonus', 'bonus']","[5625901, 558502, 2068714]",0,0,0,0,0,28,28,0,0,1,permanentResident
5fd6c877-f80b-49d4-8dcb-4c6b7d2668bd,[112082],[5.738078058657052],[1754782],[29246],[3060454],"[184506, 208206, 129700, 211419]","['freelance', 'investment', 'salary']","[6019609, 4252617, 18759908]",0,0,0,0,0,8,9,0,0,1,citizen
72c8931d-6ac9-4e8a-9d3f-758aa5d44525,"[107350, 121081]","[7.357527780229131, 7.615149569471543, 5.637446161953076]","[4381368, 1447231, 175030]","[26080, 40201, 1621]","[4780110, 3425566, 500000]","[38234, 35019, 19508]","['investment', 'bonus']","[2227458, 2208309]",0,0,0,0,0,16,1,0,0,1,citizen
51a94ed1-9581-4731-a4e8-0e2daf6c996f,"[435691, 168797, 474741]","[5.376150319272364, 12.917141559454581, 7.8125065747083, 6.540604110103011, 6.142637819558038]","[403099, 1036164, 14039158, 168767, 3348240]","[2399, 86347, 77995, 703, 17439]","[7159545, 2645341, 16041775, 500000, 5000000]","[57429, 34625]",['investment'],[7117338],0,0,0,0,0,19,11,1,0,1,permanentResident
71ddd5e9-ac79-4c0e-a1e4-1a24f5bf186b,[204382],"[5.133308797313417, 10.290755006673049, 6.523261774328813]","[866646, 746393, 608578]","[12037, 20733, 5071]","[7154432, 769955, 5456983]","[35950, 78778]",['investment'],[9508514],0,0,0,0,0,24,17,0,0,1,citizen
18794cd2-4412-47ed-b1a0-b5323540c170,"[1573593, 579333, 516821]","[7.264830061194522, 5.37287289181478, 4.635858051631354]","[4679976, 714120, 478792]","[55714, 8501, 3990]","[10250849, 8762647, 3471683]","[123950, 23437, 65965, 61207, 18183, 135747]","['salary', 'freelance']","[15654024, 8753936]",0,0,0,0,0,26,13,0,1,1,other
efd59591-2cc0-44f1-bb17-d2ebcd382291,[688890],"[11.301084062385591, 8.22684871033216, 9.604825572552405, 11.043565416579218, 19.17334704401025]","[824639, 4026779, 4018434, 923127, 1696439]","[13744, 47938, 167435, 12821, 47123]","[948554, 7499167, 4392255, 1435576, 2508095]","[191700, 105318, 102011]","['bonus', 'investment', 'salary']","[710059, 3640523, 19815644]",0,0,0,0,0,8,2,0,1,1,citizen
bba33d6b-e2b9-49b9-b913-949e8b8b3f84,"[213018, 168576, 212166, 221067]",[5.5295522440880065],[3195982],[88777],[3725725],"[16324, 33927, 12140]",['bonus'],[4848518],0,0,0,0,0,18,2,0,0,1,other
1b21f05b-40de-4273-b8c1-4a0ff1aa4b48,"[142432, 118537]","[10.409225206406887, 4.848041771369676, 4.185740191188113, 18.36236089488279]","[2654056, 623704, 335570, 123407]","[73724, 3057, 3995, 10284]","[3192235, 5000000, 1000000, 200000]","[17823, 21608, 12197]",['freelance'],[2556044],0,0,0,0,0,8,20,0,0,1,other
d4f938a6-34f9-4a72-842e-6cac30bce698,[101256],"[5.95718652367791, 13.319975479360831, 8.382485562419475, 6.428322865883217]","[3908910, 1662618, 321328, 873214]","[46535, 19793, 4463, 18192]","[9624218, 2317773, 1632766, 3861820]","[23676, 16337, 42323, 49208, 31481]","['freelance', 'freelance']","[3738354, 5347675]",0,0,0,0,0,14,4,0,1,1,other
df6f14b8-5ec4-4a5a-9aa9-f961c49bd6cd,"[279605, 174065]","[7.501638816706621, 6.328132041303152]","[1873924, 594768]","[8219, 2609]","[8668083, 5000000]","[108461, 24262]","['investment', 'bonus']","[9703830, 3694366]",0,0,0,0,0,20,6,0,0,1,permanentResident
10598759-e052-4978-a972-78f21f82acf1,"[676371, 342165, 476084, 1862359]",[4.251120631313878],[44907672],[155929],[52760664],"[258620, 42286, 273784, 48533, 52511]","['salary', 'freelance', 'salary']","[12971377, 10991964, 16717121]",0,0,0,0,0,5,19,0,0,1,other
b1dcf2be-c568-49a0-a893-1f2fec27c30e,[954749],"[5.436401701673059, 15.530583177708365, 5.762983594054174]","[1029864, 1627024, 9479897]","[14304, 135585, 157998]","[2566088, 2188417, 12708677]","[126697, 217740]","['salary', 'freelance']","[18744619, 11965331]",0,0,0,0,0,1,22,0,0,1,citizen
98ccf484-58d1-4b33-b18d-72fc09998fd0,"[153791, 123683, 141728, 153472]",[5.6420989293283625],[13775115],[49910],[15863112],"[67248, 39225, 67358, 27157, 64631, 48758]","['investment', 'salary']","[1734779, 7282029]",0,0,0,0,0,30,7,0,0,1,other
54cb31d0-d8e7-4f6d-915a-761266307474,"[227132, 192223, 175348]","[6.761638451474528, 6.844285008102362]","[173298, 1520562]","[1313, 126714]","[3526636, 4040109]","[29835, 16739]",['freelance'],[3195445],0,0,0,0,0,30,7,0,0,1,permanentResident
590cd986-9c72-4f56-8f87-4d7f709bac94,"[746829, 641577, 429936, 169054]","[5.470980891351571, 5.025913423041583]","[7975631, 623282]","[132927, 7420]","[8421033, 3104568]","[103124, 32874]","['salary', 'bonus', 'bonus']","[12380302, 1543249, 971168]",0,0,0,0,0,23,22,0,0,1,permanentResident
159885c3-16a2-4d20-94f7-57c533830a8a,"[877178, 107777, 255457, 773180]","[11.629431082904146, 10.984867104639827]","[1718653, 2520782]","[28644, 105033]","[3315546, 2880908]","[148386, 60259, 137225, 45455]",['salary'],[21009332],0,0,0,0,0,11,16,0,0,1,other
8f1c0be9-7417-44e3-9024-104a35f580ff,[226571],"[4.968506071059217, 7.068563665865808]","[20101720, 1557691]","[119653, 7212]","[61367729, 5560195]","[20675, 72947, 246492, 304051]","['investment', 'salary', 'salary']","[9261354, 18590371, 21742423]",0,0,0,0,0,19,20,0,1,1,citizen
81a554eb-d13a-4411-8f22-d7995629b70a,"[104711, 299492]","[7.329183128670884, 16.091312512226352, 4.292739988478714, 18.89987262809731, 9.468610244214183]","[405403, 1127969, 4403119, 202858, 973405]","[4826, 15666, 15289, 3381, 11588]","[4059024, 2091547, 9333330, 1841293, 1000000]","[26224, 41515, 80660, 79193, 15695]","['investment', 'bonus']","[8841282, 1911049]",0,0,0,0,0,14,25,0,0,1,permanentResident
8c5e6cba-ef22-446a-8995-e535ec9025ea,[144304],[6.958347279945457],[3716541],[20647],[4657895],"[90838, 92156, 78759, 20207, 29720, 65992]","['bonus', 'investment', 'bonus']","[2408237, 8400579, 326026]",0,0,0,0,0,13,15,1,0,1,other
5f058e87-476a-4460-9d01-55b68d3f0c5f,"[853580, 789508, 1267108]",[7.725380945930143],[14044014],[195056],[18691818],"[92216, 54535]",['salary'],[20397407],0,0,0,0,0,16,17,0,0,1,other
a2414c57-7bd4-4148-abd8-c758929bad8d,"[230751, 321640]","[9.447461453037237, 4.347475048903819, 19.269086327244754, 4.497469083454975, 10.822877681288743]","[2054091, 7367100, 171787, 2769487, 497665]","[171174, 204642, 4772, 11540, 10368]","[2189379, 7825036, 631643, 5000000, 1000000]","[45300, 35760]","['freelance', 'bonus', 'bonus']","[5757141, 2125113, 281581]",0,0,0,0,0,9,30,0,0,1,permanentResident
72579641-0f2e-4faa-ab4e-e40a079176d2,"[1206639, 713504, 509533, 859773]","[10.298551384176742, 9.615877008819698, 4.637910020886893, 6.4964807398306155, 7.867737545590895]","[1481860, 1979490, 6947017, 1044579, 115747]","[30872, 23565, 24122, 21762, 603]","[1935052, 8480338, 7082240, 6893818, 518811]","[165088, 56207, 122215, 144758, 100217]","['investment', 'salary', 'bonus']","[6099685, 14374676, 3575971]",0,0,0,0,0,26,26,0,0,1,permanentResident
eaf8a8ab-39fd-49da-83f8-a1468ba095b0,"[1121599, 424197]","[17.703867514323147, 5.0967609205480615, 9.72836922930872, 7.2839232425618405, 3.6466933526559258]","[3289492, 1011096, 7818186, 1833454, 13288408]","[39161, 12037, 93074, 25465, 48146]","[3518374, 1943851, 8572761, 5454507, 18568942]","[86730, 81815, 100478]","['investment', 'freelance', 'salary']","[8238682, 7374375, 7196860]",0,0,0,0,0,9,9,0,1,1,other
b077e211-cf45-4b65-bfaf-a78a25310910,[1163343],"[6.826179431366765, 7.897956966381825, 18.736046383920012]","[4210440, 2302931, 233921]","[50124, 10662, 3899]","[9535453, 4198134, 242465]","[28734, 207832, 43230, 10901, 91974, 167022]",['salary'],[23024897],0,0,0,0,0,6,15,0,1,1,citizen
83074ed8-b38e-4fdf-b2ed-320ca9d48430,"[240806, 227591, 233336, 149754]","[5.996642901899382, 4.649900948364337]","[2775880, 5190915]","[23132, 39325]","[6256481, 6062745]","[22435, 38180]",['salary'],[6992685],0,0,0,0,0,14,14,0,1,1,permanentResident
4003f4e9-3348-4c4a-a4a3-02b1db46441e,"[123057, 124983, 126216, 129513]","[5.2773792792402405, 6.840050447548247, 4.819281135821676, 5.421738936438564, 6.546962617888591]","[3423637, 110291, 255233, 571010, 298049]","[25937, 1838, 1519, 7931, 2070]","[5000000, 200000, 500000, 1000000, 500000]","[19923, 17066, 19105, 22692, 18212]",['investment'],[2284895],0,0,0,0,0,26,23,1,1,1,other
6da42ae5-917e-4e1e-b517-d908512bf970,"[189639, 277444, 458590]","[4.029191438863322, 18.773956339382266, 6.540996071271288]","[817575, 765537, 2451504]","[17033, 15949, 11350]","[2193966, 899835, 3775504]","[16048, 28132, 24869, 44449]",['investment'],[8240104],0,0,0,0,0,18,9,0,0,1,permanentResident
26f6423c-5e97-4de0-8267-54d05a039390,"[563595, 655638]","[11.782127134045243, 4.873745367196586, 14.415280950169427, 16.84533973748117]","[1026701, 27250218, 430734, 136541]","[21390, 108136, 17947, 5689]","[5602302, 36019838, 1373954, 210721]","[58551, 18038, 29477, 64190, 82265]","['bonus', 'investment', 'investment']","[1455441, 6151706, 5728139]",0,0,0,0,0,9,2,0,0,1,other
53547a7e-bb03-4948-9f1c-f9d05e74d442,[217825],"[8.25072322371122, 4.437817368247799, 5.388184519359409]","[850955, 5399882, 247972]","[17728, 15517, 1292]","[2094783, 16489230, 5000000]","[147335, 167481]","['freelance', 'salary']","[7837629, 20986025]",0,0,0,0,0,30,15,1,0,1,other
bb5ae2f6-0ae9-447e-9926-c5cffe2b350f,"[358492, 247516]","[4.88445331577336, 6.147862838727926, 7.0509412220164265, 8.369817855233652]","[11257825, 2325536, 237352, 853400]","[46908, 16150, 3956, 11853]","[17207647, 5000000, 500000, 1000000]","[64004, 77929]","['salary', 'salary', 'bonus']","[9039235, 5518991, 3236569]",0,0,0,0,0,6,3,0,0,1,other
1667e6b3-0653-4ff6-a2b0-846d53da7402,"[645927, 878644, 845820, 678266]","[9.061820192792881, 4.515068662509199, 5.7199064846716]","[800400, 5811625, 1628109]","[9529, 44027, 4523]","[2160258, 9090033, 5675916]","[230166, 248675, 227397]","['salary', 'investment', 'bonus']","[21504946, 8632562, 2519723]",0,0,0,0,0,22,25,0,0,1,other
5caa496f-c3f8-44d1-8855-47a1b6c10e8b,"[199359, 149668]","[8.144046080666811, 19.676215713459897, 6.640480290428144, 3.348169616274018]","[1180169, 632592, 572186, 3785637]","[98347, 17572, 7947, 18557]","[4267825, 712951, 1000000, 5000000]","[29440, 21557, 28604, 21231]",['bonus'],[3354911],0,0,0,0,0,4,6,0,0,1,other
