inquiry_id,ind_det_credit_debts_balance,ind_det_debts_interestRate,ind_det_debts_currentBalancet,ind_det_debts_monthlyPayment,ind_det_debts_originalAmount,ind_det_expenses_monthlyAmount,ind_det_incomes_tyoe,ind_det_incomes_amount,tax_account_connected,has_no_incomes,has_no_expenses,has_no_debts,has_no_credit_debts,years_in_industry,years_as_management,ever_filed_bankruptcy,ongoing_lawsuits,credit_check_consent,citizenship_status,equity_injection,business_purchase_price,is_providing_collateral,is_interested_in_refinancing_existing_debt,total_fund_amount,fund_use_count,fund_use_list,fund_amount_list,status,type,loan_amount,is_buying_business,is_primarily_selling_or_providing_services,is_operating_for_profit,is_primarily_lending_business,is_pyramid_sale_distribution_plan,is_deriving_gambling_revenue,is_engaged_in_illegal_activity,is_private_club_with_limited_membership,is_government_owned_entity,is_loan_packager,is_associate_with_criminal_history,is_equity_owned_by_lender_or_cdc,is_presenting_prurient_performances,is_defaulted_on_federal_loan,is_engaged_in_political_or_lobbying_activities,is_speculative_in_nature,is_primarily_earning_from_rent_interest_or_investments,is_for_profit_subsidiary_of_nonprofit,is_pawn_shop,is_owned_or_controlled_by_native_american_tribe,crm_score,has_crm,has_middesk,liens_found,litigations_found,watchlist_hit
12da48aa-0163-4eca-a623-3662c540bdba,"[1205149, 333488, 835792]","[12.130679363792073, 5.722784272292233, 5.055379415853468, 6.52035748792002]","[1712176, 18438795, 4654708, 837375]","[35670, 118197, 22817, 2326]","[3340476, 34278884, 5000000, 5000000]","[170932, 41130, 29239]","['bonus', 'freelance', 'freelance']","[4206879, 5859454, 10262673]",0,0,0,0,0,28,12,0,0,1,citizen,428476,0.0,1,0,3824327.0,7,"['Office Expansion', 'Research and Development', 'Equipment Purchase', 'Technology Upgrade', 'Marketing', 'Inventory', 'Staff Hiring']","[500000.0, 500000.0, 679126.0, 500000.0, 500000.0, 500000.0, 645201.0]",awaiting help,"['workingCapital', 'commercialRealEstate', 'CAPLines']",3824327,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,811.0,1.0,0.0,0.0,0.0,0.0
3e5bba10-fe75-4212-b7ad-453ecf39b57a,"[402971, 261067]","[5.106467086890184, 5.287746632660807]","[6189813, 18288602]","[51582, 52553]","[13708789, 26724681]","[89692, 23190, 42139, 56404, 37125, 53965]","['freelance', 'investment', 'freelance']","[7547180, 2491701, 6578660]",0,0,0,0,0,25,26,0,0,1,citizen,15784871,5777449.0,0,0,74782997.0,6,"['Technology Upgrade', 'Equipment Purchase', 'Staff Hiring', 'Inventory', 'Working Capital', 'Marketing']","[4023516.0, 9904879.0, 6971719.0, 1352044.0, 770898.0, 51759941.0]",archived,['acquisition'],74782997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.0,1.0,0.0,0.0,0.0,0.0
706abbe1-abf6-4830-8fa7-b5f84457350d,[136066],"[3.2137565543748305, 4.69897409932027]","[4403305, 2968266]","[33358, 35337]","[6737817, 5300729]","[98008, 56548, 98467, 67024, 50427, 53334]",['salary'],[12093483],0,0,0,0,0,13,7,0,1,1,citizen,4233650,0.0,1,0,17593455.0,5,"['Office Expansion', 'Research and Development', 'Inventory', 'Marketing', 'Staff Hiring']","[750932.0, 578963.0, 1624162.0, 2151032.0, 12488366.0]",ineligible,"['equipmentPurchase', 'workingCapital']",17593455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843.0,1.0,0.0,0.0,0.0,0.0
89ffb5d0-4d71-4626-bfcf-f6f0112e3205,[706618],"[14.719222001981041, 6.957012826971684]","[2313300, 7639070]","[192775, 53049]","[3074953, 15803363]","[130759, 40587]","['bonus', 'investment', 'bonus']","[2300215, 8387562, 2075039]",0,0,0,0,0,18,24,0,1,1,other,1813801,463608.0,1,0,8754830.0,5,"['Working Capital', 'Staff Hiring', 'Equipment Purchase', 'Research and Development', 'Technology Upgrade']","[500000.0, 1187152.0, 1452904.0, 500000.0, 5114774.0]",forwarded,['acquisition'],8754830,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,495.0,1.0,0.0,0.0,0.0,0.0
106f974f-40b0-4075-be02-f38969c350e5,[179026],"[7.721125040433513, 5.077195985827907]","[8240963, 1869507]","[57229, 15579]","[8321319, 5016148]","[19095, 42935]","['bonus', 'bonus', 'investment']","[4622646, 607418, 2560428]",0,0,0,0,0,22,1,0,0,1,permanentResident,19283930,0.0,1,0,92523009.0,4,"['Inventory', 'Equipment Purchase', 'Research and Development', 'Marketing']","[12263604.0, 17083832.0, 517575.0, 62657998.0]",awaiting info,['other'],92523009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,713.0,1.0,0.0,0.0,0.0,0.0
4cb9fe84-d4a4-478f-b940-1d84d2ba2279,"[605402, 293291]",[4.292955870244073],[459683],[2394],[6256129],"[72833, 75529, 33687, 71522]",['salary'],[12545312],0,0,0,0,0,14,14,1,0,1,permanentResident,2304877,0.0,1,0,16651685.0,2,"['Inventory', 'Staff Hiring']","[1406381.0, 15245304.0]",forwarded,['commercialRealEstate'],16651685,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,664.0,1.0,0.0,0.0,0.0,0.0
85ad3f5a-16ad-4f7e-8a50-bf81fd299777,"[262667, 1271068, 1039370, 586475]","[4.38259001695409, 6.275207102003282]","[5836124, 4299824]","[97269, 17916]","[7676860, 5364402]","[152823, 71583, 177248, 150591]",['salary'],[24256859],0,0,0,0,0,11,15,0,1,1,permanentResident,18983482,0.0,1,0,68628972.0,5,"['Inventory', 'Marketing', 'Working Capital', 'Staff Hiring', 'Research and Development']","[2538147.0, 7793056.0, 2732414.0, 4507717.0, 51057638.0]",awaiting info,['workingCapital'],68628972,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,365.0,1.0,0.0,0.0,0.0,0.0
10a89583-8683-4e9e-a367-57bdd4e39c52,"[148410, 335513, 262476]","[6.869840717666329, 6.3146581466562335]","[1699806, 11086127]","[5902, 46192]","[14766072, 19619631]","[83271, 20222, 89802, 108031]","['freelance', 'freelance', 'bonus']","[4186305, 2959894, 4972719]",0,0,0,0,0,15,10,0,0,1,permanentResident,2922619,0.0,1,0,14233271.0,6,"['Working Capital', 'Staff Hiring', 'Office Expansion', 'Inventory', 'Equipment Purchase', 'Marketing']","[541117.0, 2508917.0, 758248.0, 1415509.0, 647334.0, 8362146.0]",forwarded,['export'],14233271,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.0,1.0,0.0,0.0,0.0,0.0
545cb140-f537-4650-ba2f-5bd75af3cbeb,[512299],"[12.633050004445105, 6.077384142086684, 12.386243617473006, 6.684506711605783]","[2221389, 21475316, 686306, 2113097]","[30853, 127829, 19064, 29349]","[2538990, 22050658, 1023762, 9564137]","[187833, 206219]","['bonus', 'bonus', 'salary']","[3433041, 3134804, 18957828]",0,0,0,0,0,26,18,1,0,1,permanentResident,2220251,0.0,1,0,10009389.0,3,"['Marketing', 'Equipment Purchase', 'Technology Upgrade']","[1212004.0, 1833180.0, 6964205.0]",awaiting help,"['acquisition', 'CAPLines', 'workingCapital']",10009389,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,393.0,1.0,0.0,0.0,0.0,0.0
62badb53-ac77-4382-83fa-c589bc575e34,[166110],"[5.132014229622142, 7.979132429324019]","[16628664, 2792119]","[92381, 13687]","[19322774, 5559836]","[61259, 12307, 75542, 57814, 56553]","['investment', 'freelance']","[9007202, 3394797]",0,0,0,0,0,18,26,0,0,1,permanentResident,5925588,0.0,0,0,33750914.0,2,"['Equipment Purchase', 'Working Capital']","[1964526.0, 31786388.0]",awaiting help,['equipmentPurchase'],33750914,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.0,1.0,0.0,0.0,0.0,0.0
c06870ee-a22f-420d-b7cf-111b533ff433,"[164305, 167824, 142594]","[6.367124159811632, 6.925115251943196, 3.445481510852282, 14.554632626582846]","[228072, 7913237, 6355519, 1583625]","[2715, 31402, 37830, 26394]","[234698, 10258814, 8366422, 2358692]","[18950, 36347, 24016, 11367]",['investment'],[5921944],0,0,0,0,0,1,19,0,0,1,citizen,10041902,0.0,1,0,36312258.0,6,"['Technology Upgrade', 'Marketing', 'Staff Hiring', 'Office Expansion', 'Research and Development', 'Inventory']","[1555101.0, 3561034.0, 2570979.0, 2378940.0, 550221.0, 25695983.0]",withdrawn,['acquisition'],36312258,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,777.0,1.0,0.0,0.0,0.0,0.0
5e293f45-4177-414c-810b-7e843425f1a0,"[243506, 159252]","[7.715919699078264, 4.591016736175987]","[1725699, 1206193]","[47936, 10052]","[4886618, 6811684]","[28118, 44643, 61145]","['investment', 'salary']","[9221914, 8143013]",0,0,0,0,0,24,7,0,0,1,permanentResident,4204874,0.0,1,0,58949867.0,2,"['Working Capital', 'Equipment Purchase']","[1943001.0, 57006866.0]",ineligible,['export'],58949867,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702.0,1.0,0.0,0.0,0.0,0.0
8abce1a3-8388-45ce-b52f-a0ec18178c22,"[866808, 296080]","[4.353912221833518, 13.655941464326066, 8.243065686643053, 6.13819832377642]","[1128569, 1776642, 1125830, 832323]","[4950, 148054, 13403, 5335]","[4175544, 3879242, 1930569, 3143770]","[120486, 142294, 127089, 20871]",['salary'],[15557271],0,0,0,0,0,3,18,0,1,1,other,9599635,0.0,1,0,50461892.0,3,"['Working Capital', 'Equipment Purchase', 'Office Expansion']","[1415954.0, 2465093.0, 46580845.0]",awaiting info,['equipmentPurchase'],50461892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362.0,1.0,0.0,0.0,0.0,0.0
c5a7861a-e747-4cec-bcac-f5a9f05261bb,"[1122982, 1273262, 1399553, 734272]","[4.067973486960923, 14.217719802523986, 4.589554281988969, 5.5069002454223845]","[1095177, 254765, 4629075, 501195]","[3651, 4246, 35069, 2610]","[7558388, 274207, 5071470, 653304]","[65728, 93757, 27179, 79042, 76723]","['bonus', 'freelance', 'salary']","[1969872, 7377464, 9843066]",0,0,0,0,0,5,9,0,0,1,citizen,1997637,0.0,1,0,25333261.0,6,"['Research and Development', 'Staff Hiring', 'Technology Upgrade', 'Equipment Purchase', 'Marketing', 'Office Expansion']","[514201.0, 723622.0, 904034.0, 2717688.0, 2041799.0, 18431917.0]",ineligible,['export'],25333261,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,722.0,1.0,0.0,0.0,0.0,0.0
9dbc4ab7-1674-467f-b7dd-74280184c47a,"[467640, 395744, 722424, 717214]","[11.488165494257357, 7.648545634468214, 3.6082436964382105, 10.058470976731806, 7.326076004398254]","[6587867, 2280210, 1468221, 1785479, 734536]","[137247, 10001, 4894, 74395, 8744]","[8600983, 4255038, 9103990, 3162638, 1117402]","[128316, 142320, 14701]",['salary'],[15906552],0,0,0,0,0,7,30,0,0,1,citizen,15804657,4532794.0,1,0,92807626.0,4,"['Office Expansion', 'Technology Upgrade', 'Working Capital', 'Marketing']","[2996902.0, 5712761.0, 1382464.0, 82715499.0]",awaiting info,['acquisition'],92807626,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738.0,1.0,0.0,0.0,0.0,0.0
6acf549c-098f-4ba2-a255-3abb3062958a,"[996045, 261746, 198669]","[6.461503077961513, 5.111725211825899]","[6758176, 28206800]","[37545, 130587]","[16441505, 34506297]","[76102, 46140]","['investment', 'investment']","[9950001, 3722758]",0,0,0,0,0,29,25,0,0,1,citizen,5611627,2590460.0,0,0,83558107.0,7,"['Research and Development', 'Technology Upgrade', 'Staff Hiring', 'Working Capital', 'Equipment Purchase', 'Office Expansion', 'Marketing']","[3477358.0, 3355915.0, 5901197.0, 982139.0, 13025652.0, 1578342.0, 55237504.0]",archived,['acquisition'],83558107,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.0,1.0,0.0,0.0,0.0,0.0
05cf84f7-d537-4350-94b6-36e68edf924e,"[100000, 100001]",[10.769970803793093],[782590],[9317],[4732770],"[16990, 10386, 17378, 18534, 15394]",['bonus'],[1914953],0,0,0,0,0,2,13,0,0,1,citizen,19773878,0.0,0,0,68816346.0,7,"['Equipment Purchase', 'Research and Development', 'Marketing', 'Office Expansion', 'Working Capital', 'Staff Hiring', 'Technology Upgrade']","[17065969.0, 1736764.0, 642045.0, 2255710.0, 2257288.0, 6565571.0, 38292999.0]",awaiting help,['commercialRealEstate'],68816346,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,488.0,1.0,0.0,0.0,0.0,0.0
f818b575-ca6c-4679-ae52-c3505a178e90,"[137939, 641133]","[6.6994802527985575, 6.948612758723522, 5.682100215079632, 4.822824351497274]","[1190301, 3181480, 7323748, 7554285]","[99192, 33140, 87187, 29977]","[3967442, 3221781, 9336790, 9476964]","[126994, 101157, 18034, 127398, 107314]","['salary', 'bonus']","[18340542, 1679991]",0,0,0,0,0,14,27,0,0,1,permanentResident,9258050,0.0,1,0,52431844.0,3,"['Working Capital', 'Technology Upgrade', 'Equipment Purchase']","[1836003.0, 3450361.0, 47145480.0]",ineligible,"['equipmentPurchase', 'acquisition']",52431844,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556.0,1.0,0.0,0.0,0.0,0.0
68c2f7f7-c35c-43c4-8d17-f6d53f7a5f8c,"[630048, 1992174]","[6.81852959361983, 13.716309023140175, 3.812871652979505, 9.844820701154323]","[7600706, 1845190, 28575946, 648354]","[57581, 153766, 95253, 54030]","[8286064, 3002525, 33237577, 3196154]","[190740, 118703, 139804, 202967]","['salary', 'salary']","[14166498, 19608398]",0,0,0,0,0,26,16,1,0,1,permanentResident,10263387,7873836.0,0,0,46744790.0,4,"['Working Capital', 'Office Expansion', 'Research and Development', 'Equipment Purchase']","[2240087.0, 3947791.0, 854256.0, 39702656.0]",awaiting info,['acquisition'],46744790,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,788.0,1.0,0.0,0.0,0.0,0.0
e2e94cf9-a725-4a0f-9f3d-953f09e17b26,"[2038539, 2933783, 1804738]","[6.506705039210762, 7.554294590831621]","[510618, 730648]","[10638, 3582]","[1339525, 2559667]","[156732, 48290, 110974, 197065, 42253, 260012]","['freelance', 'bonus', 'salary']","[10530620, 4615191, 22838254]",0,0,0,0,0,24,28,0,0,1,citizen,25855435,4721633.0,0,0,97524030.0,4,"['Office Expansion', 'Inventory', 'Research and Development', 'Technology Upgrade']","[3561139.0, 11917538.0, 3098453.0, 78946900.0]",archived,['acquisition'],97524030,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720.0,1.0,0.0,0.0,0.0,0.0
551e1040-14e9-411c-ac05-6f64453c2916,"[143092, 241828]",[13.851134976048227],[161088],[2237],[238994],"[12984, 67788, 144533, 100499, 73831]","['freelance', 'salary']","[7638831, 10897895]",0,0,0,0,0,1,10,0,0,1,citizen,10751663,0.0,1,0,58049031.0,7,"['Equipment Purchase', 'Technology Upgrade', 'Marketing', 'Inventory', 'Working Capital', 'Research and Development', 'Office Expansion']","[13278390.0, 1186683.0, 2653280.0, 546818.0, 1594320.0, 811483.0, 37978057.0]",ineligible,['acquisition'],58049031,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,599.0,1.0,0.0,0.0,0.0,0.0
fa602c9a-4d84-4dc2-86e1-0a69315ff98a,"[162988, 1067690, 1742948, 728324]",[5.530512535856238],[21062820],[79783],[24060093],"[261588, 253798, 43188, 188006, 59141, 119815]","['freelance', 'salary', 'freelance']","[10488307, 15703742, 11567064]",0,0,0,0,0,16,9,1,0,1,citizen,4271089,0.0,1,0,18042487.0,6,"['Staff Hiring', 'Inventory', 'Technology Upgrade', 'Office Expansion', 'Equipment Purchase', 'Marketing']","[1935809.0, 1369471.0, 1363868.0, 1270083.0, 2651476.0, 9451780.0]",awaiting info,['acquisition'],18042487,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,751.0,1.0,0.0,0.0,0.0,0.0
64315c6e-5305-4c43-94d2-c0e7d3aff3a6,[220846],[7.390458799625938],[1388854],[8267],[14707437],"[131426, 133656]","['salary', 'freelance']","[8175531, 7782602]",0,0,0,0,0,24,18,0,0,1,other,17862236,8638420.0,0,0,62155253.0,2,"['Marketing', 'Research and Development']","[2328606.0, 59826647.0]",archived,['acquisition'],62155253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595.0,1.0,0.0,0.0,0.0,0.0
6dd64558-dfc5-4dfc-a13f-7146f626c40f,[148692],"[7.108322830814711, 7.753659027897157, 9.578624691068509, 6.849360966892032]","[2396816, 4314927, 167826, 322733]","[66578, 71915, 13986, 3842]","[7453113, 8392884, 200000, 500000]","[21775, 27913, 14858]","['bonus', 'freelance']","[1136456, 3691785]",0,0,0,0,0,1,7,0,0,1,other,13659964,6394635.0,0,0,56833999.0,5,"['Technology Upgrade', 'Equipment Purchase', 'Research and Development', 'Inventory', 'Marketing']","[1213316.0, 13775591.0, 1676845.0, 5334028.0, 34834219.0]",archived,"['acquisition', 'other']",56833999,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,760.0,1.0,0.0,0.0,0.0,0.0
7ac03d8b-15ee-403b-9338-01552a849f4f,"[570189, 478224, 1145370, 1158963]","[9.99016730210354, 8.580817113782235, 5.912250473144178]","[7263484, 1023066, 5664173]","[86470, 21314, 15734]","[8702902, 1324453, 29091964]","[53536, 69463]","['freelance', 'freelance', 'freelance']","[10964483, 2399801, 8278983]",0,0,0,0,0,3,8,0,0,1,other,3898260,0.0,1,0,63590818.0,6,"['Technology Upgrade', 'Equipment Purchase', 'Staff Hiring', 'Research and Development', 'Working Capital', 'Inventory']","[3522644.0, 1963218.0, 5077470.0, 867104.0, 2318973.0, 49841409.0]",ineligible,['acquisition'],63590818,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497.0,1.0,0.0,0.0,0.0,0.0
15160f11-d0de-4db1-bdd6-95c510129f5d,[135867],"[4.534816463390717, 5.128294223876786, 11.5774603936729]","[4552969, 1393869, 646208]","[27101, 11616, 10770]","[10186932, 2078661, 1000000]","[23360, 23120]",['bonus'],[4143269],0,0,0,0,0,11,27,1,0,1,permanentResident,8133468,0.0,1,0,45665611.0,4,"['Staff Hiring', 'Inventory', 'Office Expansion', 'Technology Upgrade']","[9032978.0, 3092345.0, 1099735.0, 32440553.0]",archived,"['workingCapital', 'acquisition']",45665611,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729.0,1.0,0.0,0.0,0.0,0.0
bee1cd89-4292-4232-a9eb-aaaae46044dc,"[1220103, 107837, 1541596, 689934]","[3.0306639147421004, 6.545704095545958, 12.647672180844484, 12.187251277081756]","[8586358, 751997, 139610, 126761]","[28621, 6267, 5817, 1509]","[23765109, 5464161, 200000, 200000]","[117104, 158626, 91709, 44383]","['bonus', 'investment', 'salary']","[2718437, 2725588, 17230576]",0,0,0,0,0,6,29,0,1,1,citizen,15174016,0.0,0,0,90262815.0,2,"['Inventory', 'Working Capital']","[5719150.0, 84543665.0]",awaiting info,['acquisition'],90262815,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.0,1.0,0.0,0.0,0.0,0.0
d43c1d15-adf1-483f-be9e-e87f008db4c1,"[251030, 305548, 205965, 325140]","[5.477918811699373, 5.800521192966553, 7.432184381173913, 12.142105160371786, 7.624619209821896]","[9212560, 8120597, 429609, 227747, 579964]","[38386, 27069, 5114, 18979, 6904]","[19401604, 24007784, 4871527, 395557, 642571]","[115896, 50500]","['investment', 'freelance', 'bonus']","[6596153, 5059138, 2012524]",0,0,0,0,0,15,26,1,0,1,other,21199003,1786169.0,1,0,79647359.0,6,"['Staff Hiring', 'Inventory', 'Equipment Purchase', 'Research and Development', 'Working Capital', 'Technology Upgrade']","[3405000.0, 8380624.0, 10211156.0, 1443129.0, 2578146.0, 53629304.0]",forwarded,"['acquisition', 'workingCapital']",79647359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.0,1.0,0.0,0.0,0.0,0.0
a6c4b09f-41b8-4830-bd20-493440ac3e2c,"[389890, 124446, 177183]","[15.664024584810528, 6.2365527524005895]","[4177714, 1063529]","[174071, 8863]","[4671453, 2488297]","[52037, 29104]","['bonus', 'freelance', 'investment']","[844910, 8570349, 682186]",0,0,0,0,0,28,13,0,0,1,permanentResident,976172,0.0,1,0,13081493.0,7,"['Staff Hiring', 'Working Capital', 'Research and Development', 'Technology Upgrade', 'Inventory', 'Office Expansion', 'Equipment Purchase']","[551210.0, 540487.0, 510605.0, 1112722.0, 700026.0, 676611.0, 8989832.0]",awaiting help,"['acquisition', 'workingCapital']",13081493,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846.0,1.0,0.0,0.0,0.0,0.0
8651b322-1685-404c-beab-c62f9834ff91,"[308479, 336938, 236741, 155198]","[6.897137320540247, 4.267500074139274, 10.219945642041303, 10.768047859041028, 5.25603545126214]","[1719360, 129469, 491056, 160909, 418690]","[5307, 599, 13640, 2682, 3877]","[17466559, 500000, 1000000, 1000000, 500000]","[21449, 14176, 24845, 28041]",['freelance'],[4848373],0,0,0,0,0,6,13,0,1,1,other,5384489,0.0,1,0,25906475.0,6,"['Marketing', 'Working Capital', 'Inventory', 'Staff Hiring', 'Technology Upgrade', 'Research and Development']","[2985618.0, 698722.0, 1532976.0, 791536.0, 1487017.0, 18410606.0]",withdrawn,['acquisition'],25906475,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.0,1.0,0.0,0.0,0.0,0.0
6d64bf9e-37c3-4850-9e40-14b672896105,"[1074337, 320440, 282863]","[6.511208385576584, 5.116362335147398, 4.090596750583333, 17.01177754840953, 12.277679900295512]","[8575045, 18285659, 3238187, 149483, 1425759]","[238196, 108843, 22487, 1780, 59407]","[9504360, 58449912, 9858128, 322662, 4664026]","[141681, 154888, 13163]","['freelance', 'salary', 'freelance']","[4732275, 11942276, 6148732]",0,0,0,0,0,9,10,0,0,1,other,555954,0.0,0,0,3985623.0,7,"['Office Expansion', 'Inventory', 'Working Capital', 'Marketing', 'Technology Upgrade', 'Equipment Purchase', 'Staff Hiring']","[500000.0, 500961.0, 500000.0, 500000.0, 500000.0, 500000.0, 984662.0]",ineligible,['equipmentPurchase'],3985623,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.0,1.0,0.0,0.0,0.0,0.0
f3347c71-cde5-43bc-ac56-725cbba06a0e,"[544766, 500897]","[6.500549372770361, 6.827305474094517, 3.906842808510087, 5.349596745159288, 6.342272796784096]","[2988924, 10494797, 4483783, 440856, 169629]","[83026, 46030, 33968, 5248, 1285]","[7881133, 19156541, 5304990, 500000, 5000000]","[20998, 118007]","['investment', 'investment']","[4721448, 9384853]",0,0,0,0,0,20,26,0,0,1,permanentResident,820379,0.0,1,0,3446020.0,4,"['Research and Development', 'Equipment Purchase', 'Technology Upgrade', 'Inventory']","[500000.0, 629403.0, 500000.0, 1816617.0]",forwarded,['CAPLines'],3446020,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,627.0,1.0,0.0,0.0,0.0,0.0
b3972752-4381-44c3-88f7-eafe0087477a,"[100001, 100001, 100000]","[9.176952230373836, 6.077456378257532, 7.338005683936079, 4.7613208203843485]","[772963, 162650, 968552, 3785684]","[21471, 1043, 26904, 19717]","[1032839, 508158, 1000000, 5000000]","[10000, 10001, 10001, 10000]",['bonus'],[672150],0,0,0,0,0,14,7,1,0,1,citizen,1258242,0.0,0,0,11086515.0,5,"['Technology Upgrade', 'Research and Development', 'Equipment Purchase', 'Office Expansion', 'Staff Hiring']","[1108022.0, 500000.0, 1727721.0, 713229.0, 7037543.0]",awaiting help,['workingCapital'],11086515,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,641.0,1.0,0.0,0.0,0.0,0.0
95cd07b8-d571-4920-bf53-41e3da779efa,"[733886, 387609, 1089171]","[4.6695435572475255, 4.011408704075795, 6.155769753163981]","[10642242, 5437743, 107828]","[35474, 32368, 562]","[19650154, 8601049, 500000]","[100023, 111572, 21949, 146615, 61174, 155007]","['freelance', 'freelance', 'freelance']","[11487700, 4069236, 10833865]",0,0,0,0,0,6,20,0,0,1,citizen,2746486,0.0,1,0,47430596.0,7,"['Inventory', 'Equipment Purchase', 'Working Capital', 'Marketing', 'Research and Development', 'Technology Upgrade', 'Staff Hiring']","[701491.0, 11052341.0, 1417782.0, 643073.0, 709380.0, 693776.0, 32212753.0]",awaiting info,['workingCapital'],47430596,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.0,1.0,0.0,0.0,0.0,0.0
22c32775-e8bb-4727-b4ff-f2d194d24007,"[529589, 632085, 107204, 416998]","[4.135737484550559, 5.987111991469085]","[2079416, 4678856]","[34657, 24369]","[5309254, 5000000]","[74561, 69498, 10690, 54484, 30724, 45986]",['freelance'],[10611854],0,0,0,0,0,15,24,1,0,1,other,5137853,5589150.0,1,0,81616788.0,7,"['Working Capital', 'Staff Hiring', 'Marketing', 'Office Expansion', 'Technology Upgrade', 'Equipment Purchase', 'Inventory']","[3575654.0, 5470406.0, 4951048.0, 2173750.0, 2176830.0, 7644359.0, 55624741.0]",archived,"['acquisition', 'supplies']",81616788,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766.0,1.0,0.0,0.0,0.0,0.0
28c02cb9-ab84-470b-bd97-e380d2644d7c,[806194],"[6.3491429285070655, 9.11477887404239, 6.453134161138346, 4.261282913553858, 3.3334978836841263]","[1866279, 407209, 3866486, 16019035, 16504177]","[11109, 8484, 80552, 222487, 59798]","[2916775, 3948002, 9898735, 18476835, 19421527]","[287382, 271035, 160552, 382427, 166375]","['bonus', 'salary', 'salary']","[4151183, 19437812, 22868349]",0,0,0,0,0,14,2,0,0,1,other,2630996,0.0,1,0,8980383.0,5,"['Marketing', 'Working Capital', 'Inventory', 'Office Expansion', 'Equipment Purchase']","[1336501.0, 500000.0, 795234.0, 574490.0, 5774158.0]",ineligible,['workingCapital'],8980383,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,430.0,1.0,0.0,0.0,0.0,0.0
cb5bb287-b228-47f5-88b1-af59373c02d7,"[189908, 211852, 328413]","[7.1019153429928705, 3.898408811663582, 5.776185705885707]","[1551452, 14966249, 206308]","[129288, 103932, 2456]","[1577961, 30732759, 1020753]","[126821, 145226, 26912]","['bonus', 'investment', 'salary']","[2188349, 1924181, 12696904]",0,0,0,0,0,12,21,0,0,1,citizen,339042,1842819.0,0,0,1554235.0,3,"['Inventory', 'Equipment Purchase', 'Office Expansion']","[500000.0, 500000.0, 554235.0]",awaiting info,['acquisition'],1554235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498.0,1.0,0.0,0.0,0.0,0.0
